Index,Topic,Source,Bias,Headline,Byline,Date,URL,Left Bias,Left Headline,Left Source,Left URL,Right Bias,Right Headline,Right Source,Right URL,Center Bias,Center Headline,Center Source,Center URL
0,blm,The Daily Caller,Right,"Trump Supporters Chased Out Of Black Lives Matter Plaza During Chaotic Demonstrations In Washington, DC","A group participating in a pro-President Donald Trump march were chased out of Black Lives Matter Plaza in Washington, D.C. by counter-protesters Saturday afternoon, with some incidents requiring intervention from the police.",Dec 13 2020,https://www.allsides.com/news/2020-12-13-1534/sanctuary-social-and-spiritual-justice-commentary-ebenezer-church,Lean Left,Atlanta Police Chief Erika Shields resigns in wake of fatal shooting,ABC News (Online),https://abcnews.go.com/US/atlanta-police-chief-erika-shields-resigns-wake-fatal/story?id=71239552,Lean Right,"Black Lives Matter has terrorist and communist inspirations, but liberal media doesn't care",Washington Examiner,https://www.washingtonexaminer.com/opinion/black-lives-matter-has-terrorist-and-communist-inspirations-but-liberal-media-doesnt-care,Center,"Toni Morrison, Whose Soaring Novels Were Rooted In Black Lives, Dies At 88",NPR (Online News),https://www.npr.org/2019/08/06/542391535/toni-morrison-whose-soaring-novels-were-rooted-in-black-lives-dies-at-88
1,blm,HuffPost,Left,"Judge Lets Derek Chauvin, Ex-Cop Charged In George Floyd's Death, To Live Out Of State","Citing safety concerns, a Minnesota judge on Friday issued new conditions of release for an ex-Minneapolis police officer charged in the death of George Floyd that would allow him to live in a neighboring state while he awaits trial.",Oct 10 2020,https://www.huffpost.com/entry/derek-chauvin-george-floyd-judge_n_5f80a4cac5b6e5c31ffdfc3f?ncid=tweetlnkushpmg00000067,Lean Left,Military housing company allegedly falsified records as families lived with roaches and black mold,CBS News (Online),https://www.cbsnews.com/news/balfour-beatty-falsified-maintenance-records-as-military-families-lived-with-roaches-black-mold-former-employee/,Right,'Black Guns Matter' Founder: Gun Control Keeps Urban Residents Dependent on Government,Breitbart News,http://www.breitbart.com/big-government/2016/09/25/exclusive-black-guns-matter-founder-gun-control-keep-urban-residents-dependent-gov/,Center,WATCH LIVE: President Trump's 2020 State of the Union,PBS NewsHour,https://www.pbs.org/newshour/politics/watch-live-president-trumps-2020-state-of-the-union
2,blm,New York Times (News),Lean Left,Bill Clinton Says He Regrets Showdown With Black Lives Matter Protesters,"Former President Bill Clinton said Friday that he regretted drowning out the chants of black protesters at a rally in Philadelphia the day before, when he issued an aggressive defense of his administration's impact on black families. His reaction thrust a debate about the 1990s into the center of his wife's presidential campaign, one that has focused heavily on issues of race and criminal",Apr 09 2016,http://www.nytimes.com/2016/04/09/us/politics/bill-clinton-apology-black-lives-matter-philadelphia.html?ref=politics&_r=0,Lean Left,Black Lives Matter power grab sets off internal revolt,Politico,https://www.politico.com/news/2020/12/10/black-lives-matter-organization-biden-444097,Lean Right,South Carolina Army sergeant leaves home amid 'violent' BLM protests; army officials say review continues,Fox News (Online News),https://www.foxnews.com/us/south-carolina-army-general-viral-video-investigation,Center,"Labor Rights Activists Say Minimum Wage Proposals From Manchin, Romney Aren't Living Wages",Newsweek,https://www.newsweek.com/labor-rights-activists-say-minimum-wage-proposals-manchin-romney-arent-living-wages-1571423
3,blm,The Guardian,Lean Left,First Thing: can cities live without police? Minneapolis may find out,"The largely peaceful protests prompted by the police killing of George Floyd went on across the US and around the world over the weekend, as it emerged that more than 10,000 US protesters have been arrested during the weeks of unrest - many for non-violent offences. In Minneapolis, where Floyd died, the city council has taken a dramatic step towards reform, by declaring their intent to disband",Jun 08 2020,https://www.theguardian.com/us-news/2020/jun/08/first-thing-can-cities-live-without-police-minneapolis-may-find-out,Left,"""I Got Little Left In The Tank"": Minneapolis Residents Are Exhausted After The Killings Of George Floyd And Daunte Wright",BuzzFeed News,https://www.buzzfeednews.com/article/carolinehaskins1/minneapolis-community-response-police-killings,Right,Face facts: 'Black Lives Matter' is all about hate,New York Post (Opinion),https://nypost.com/2020/09/24/face-facts-black-lives-matter-is-all-about-hate/,Center,Covid-19: US to advise against travel to 80% of countries,BBC News,https://www.bbc.com/news/world-us-canada-56813852
4,blm,Wall Street Journal (News),Center,U.S. Pipeline Shutdown Exposes Cyber Threat to Energy Sector,"The ransomware attack that forced the closure of the largest U.S. fuel pipeline this weekend showed how cybercriminals pose a far-reaching threat to the aging, vulnerable infrastructure that keeps the nation's energy moving.",May 10 2021,https://www.wsj.com/articles/u-s-pipeline-shutdown-exposes-cyber-threat-to-energy-sector-11620574464?mod=hp_lead_pos3,Lean Left,NBA intends to resume playoffs in coming days after walkout over Jacob Blake shooting,NBC News (Online),https://www.nbcnews.com/news/us-news/nba-referees-hit-pavement-support-boycotting-players-n1238429,Right,'Black Guns Matter' Founder: Gun Control Keeps Urban Residents Dependent on Government,Breitbart News,http://www.breitbart.com/big-government/2016/09/25/exclusive-black-guns-matter-founder-gun-control-keep-urban-residents-dependent-gov/,Center,"Curfew lifted after protests over death of Daunte Wright, 20-year-old Black man shot by police during traffic stop: What we know",USA TODAY,https://www.usatoday.com/story/news/nation/2021/04/12/daunte-wright-police-shooting-near-minneapolis-protest-what-to-know/7185768002/
5,blm,New York Post (News),Lean Right,Black Lives Matter protesters harass RNC guests leaving White House event,"Black Lives Matter protesters harangued and harassed Republican National Convention guests as they left the White House Thursday night, according to a series of videos posted to social media.",Aug 29 2020,https://nypost.com/2020/08/28/black-lives-matter-protesters-harass-rnc-guests/,Lean Left,Bill Clinton Says He Regrets Showdown With Black Lives Matter Protesters,New York Times (News),http://www.nytimes.com/2016/04/09/us/politics/bill-clinton-apology-black-lives-matter-philadelphia.html?ref=politics&_r=0,Right,Philadelphia Inquirer Editor Resigns After Blow-Up Over 'Buildings Matter Too' Headline,The Daily Caller,https://dailycaller.com/2020/06/07/philadelphia-inquirer-editor-resigns-buildings-matter-too-headline/,Center,"Rural schools have a teacher shortage. Why don't people who live there, teach there?",USA TODAY,https://www.usatoday.com/story/news/education/2021/04/13/covid-could-make-teacher-shortage-even-worse-hard-hit-rural-schools/7189706002/
6,blm,BuzzFeed News,Left,The Black Photographers Who Paved The Way For The World We Live In Now,"Over the last century, as photography as a medium grew in popularity and decreased in price, people from every walk of life picked up cameras to document their surroundings. For many Black photographers who spent years or decades documenting the day-to-day lives of their communities, these records care more weight than ever due to a history of racism and neglect from larger, mostly white",Feb 23 2021,https://www.buzzfeednews.com/article/piapeterson/black-photographers,Left,McEnany makes false claim about Romney's share of black vote,CNN (Online News),https://www.cnn.com/2020/06/08/politics/facts-first-mcenany-romney/index.html,Right,#IStandWithTuckerCarlson Trends On Twitter After Fox News Host Faces Backlash Over 'Black Lives Matter' Comments,The Daily Caller,https://dailycaller.com/2020/06/12/tucker-carlson-trends-twitter-fox-news-backlash-black-lives-matter-comments-i-stand-with-tucker-carlson/,Center,"To Attract Black Employees, Companies Move to Them",Wall Street Journal (News),https://www.wsj.com/articles/to-attract-black-employees-companies-move-to-them-11616212810?mod=hp_lead_pos9
7,blm,Fox News (Online News),Lean Right,Father of officer gunned down in Dallas sniper attack sues Black Lives Matter,"The father of one of the five police officers killed July 7 in a sniper attack in Dallas charges in a federal lawsuit that Black Lives Matter incited a ""war on police"" that led to his son's death. The Fort Worth Star-Telegram reports that the Enrique Zamarripa's lawsuit was filed Monday in the Northern District of Texas and seeks $550 million in damages on behalf of his son, Dallas Police",Nov 11 2016,http://www.foxnews.com/us/2016/11/11/father-officer-gunned-down-in-dallas-sniper-attack-sues-black-lives-matter.html,Lean Left,Bill Clinton Says He Regrets Showdown With Black Lives Matter Protesters,New York Times (News),http://www.nytimes.com/2016/04/09/us/politics/bill-clinton-apology-black-lives-matter-philadelphia.html?ref=politics&_r=0,Lean Right,Leader of BLM-inspired group calls for creation of 'race offenders' registry,New York Post (News),https://nypost.com/2020/12/30/leader-of-blm-inspired-group-calls-for-race-offenders-registry/,Center,"A Texas judge threw out the NRA's bankruptcy case, clearing the way for New York's attempts to dissolve the group",Insider,https://www.businessinsider.com/texas-judge-throws-out-nra-bankruptcy-case-2021-5
8,blm,NPR (Online News),Center,Poll Details The Very Different Views Of Black And White Americans On Race And Police,"White and Black Americans have very different views of race in America and have had very different experiences when it comes to dealing with discrimination and trusting police, a new NPR/PBS NewsHour/Marist poll details.",May 17 2021,https://www.npr.org/2021/05/17/996857103/poll-details-the-very-different-views-of-black-and-white-americans-on-race-and-p,Left,K-pop fan activism for Black Lives Matter needs context,Vox,https://www.vox.com/2020/6/22/21295700/k-pop-fan-activism-black-lives-matter-trump-rally-racism-cultural-appropriation-reset-podcast,Lean Right,Atlanta cop who shot and killed Rayshard Brooks reinstated,New York Post (News),https://nypost.com/2021/05/05/atlanta-cop-charged-in-rayshard-brooks-murder-reinstated/,Center,Do you live in a bubble? A quiz,PBS NewsHour,http://www.pbs.org/newshour/making-sense/do-you-live-in-a-bubble-a-quiz-2/
9,blm,The Hill,Center,"Bush testifies before Congress about racist treatment Black birthing people face during childbirth, pregnancy","Rep. Cori Bush (D-Mo.) testified before Congress on Thursday about the ""racist treatment"" she said she and other Black people have experienced in the health care system during childbirth and pregnancy.",May 10 2021,https://thehill.com/policy/healthcare/552250-bush-testifies-before-congress-about-racist-treatment-black-birthing-people,Left,Trump: O'Malley 'weak' and 'pathetic' for apologizing to Black Lives Matter,CNN (Online News),http://www.cnn.com/2015/08/21/politics/martin-omalley-donald-trump-black-lives-matter/index.html,Lean Right,Good Policing Saves Black Lives,Wall Street Journal (Opinion),https://www.wsj.com/articles/good-policing-saves-black-lives-11591052916?mod=opinion_featst_pos3,Center,U.S. Pipeline Shutdown Exposes Cyber Threat to Energy Sector,Wall Street Journal (News),https://www.wsj.com/articles/u-s-pipeline-shutdown-exposes-cyber-threat-to-energy-sector-11620574464?mod=hp_lead_pos3
10,blm,Washington Examiner,Lean Right,Olympics ban Black Lives Matter apparel and could punish athletes who break the rule,The International Olympic Committee announced that Black Lives Matter apparel is banned at the Summer Olympics.,May 04 2021,https://www.washingtonexaminer.com/news/olympics-ban-black-lives-matter-apparel-could-punish-athletes-break-rule,Left,The effects of Black Lives Matter protests,Vox,https://www.vox.com/22360290/black-lives-matter-protest-crime-ferguson-effects-murder,Lean Right,Father of officer gunned down in Dallas sniper attack sues Black Lives Matter,Fox News (Online News),http://www.foxnews.com/us/2016/11/11/father-officer-gunned-down-in-dallas-sniper-attack-sues-black-lives-matter.html,Center,"Labor Rights Activists Say Minimum Wage Proposals From Manchin, Romney Aren't Living Wages",Newsweek,https://www.newsweek.com/labor-rights-activists-say-minimum-wage-proposals-manchin-romney-arent-living-wages-1571423
11,blm,PBS NewsHour,Center,What's behind the historic spike in drug overdose deaths under COVID-19,"In a year when the coronavirus has racked up an unbearable death toll, recent preliminary data from the federal government suggests an overlap with another staggering figure: More Americans died from drug overdose in a 12-month period than at any other point in history.",Jan 05 2021,https://www.pbs.org/newshour/health/whats-behind-the-historic-spike-in-drug-overdose-deaths-under-covid-19,Lean Left,"Hiring Jumped in March, Fueled by Vaccines and Federal Aid: Live Updates",New York Times (News),https://www.nytimes.com/live/2021/04/02/business/stock-market-today,Right,REPORT: FBI Says Atlanta ‘Activist’ Spent $200K in ‘Black Lives Matter’ Donations on ‘Personal Expenses’,Sean Hannity,https://hannity.com/media-room/report-fbi-says-atlanta-activist-spent-200k-in-black-lives-matter-donations-on-personal-expenses/,Center,"White supremacists chant 'closed borders, white nation' in 'White Lives Matter' march",The Hill,http://thehill.com/blogs/blog-briefing-room/news/357643-white-nationalists-march-through-tennessee-town
12,blm,HuffPost,Left,Many Americans Want Stricter Gun Laws. Will It Matter?,"In the aftermath of a high-profile shooting, three things tend to happen: A crop of newly bereaved advocates renew the call for gun control legislation; support for such laws spikes briefly, if at all; and little change is actually effected.",Aug 29 2015,http://www.huffingtonpost.com/entry/roanoke-shooting-gun-poll_55e0ab28e4b0aec9f35329c0?utm_hp_ref=politics,Lean Left,A Chauvin juror participated in the 2020 March on Washington. Is it grounds for appeal?,NBC News (Online),https://www.nbcnews.com/news/us-news/chauvin-juror-participated-2020-march-washington-it-grounds-appeal-n1266337,Right,ESPY Awards Ratings Bomb with Black Lives Matter,Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/06/24/espy-award-ratings-bomb-with-black-lives-matter/,Center,What's behind the historic spike in drug overdose deaths under COVID-19,PBS NewsHour,https://www.pbs.org/newshour/health/whats-behind-the-historic-spike-in-drug-overdose-deaths-under-covid-19
13,blm,Fox News (Online News),Lean Right,South Carolina Army sergeant leaves home amid 'violent' BLM protests; army officials say review continues,"An Army officer involved in the investigation into the Fort Jackson sergeant seen in a viral video allegedly accosting and shoving a Black man in a local neighborhood told the public Thursday his team is focused on doing ""the right thing the right way.""",Apr 15 2021,https://www.foxnews.com/us/south-carolina-army-general-viral-video-investigation,Left,The effects of Black Lives Matter protests,Vox,https://www.vox.com/22360290/black-lives-matter-protest-crime-ferguson-effects-murder,Right,MLB's Black Lives Matter Support Turns Off Millions of Fans,Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/07/27/mlbs-black-lives-matter-support-turns-off-millions-of-fans/,Center,Drug Overdose Deaths Surge Among Black Americans During Pandemic,NPR (Online News),https://www.npr.org/2021/03/03/970964576/drug-overdose-deaths-surge-among-black-americans-during-pandemic
14,blm,The Guardian,Lean Left,The online safety bill will show just how blurred the boundaries of free speech are,"Consequences matter. If there was one clear message from football's temporary boycott of social media earlier this month, in protest at the torrent of online hate experienced disproportionately by black players, that was it.",May 14 2021,https://www.theguardian.com/commentisfree/2021/may/14/online-safety-bill-boundaries-free-speech-ofcom-big-tech,Lean Left,Major donors consider funding Black Lives Matter,Politico,http://www.politico.com/story/2015/11/major-donors-consider-funding-black-lives-matter-215814,Right,O'Reilly: Black Lives Matter 'Essentially A Hate America Group',Breitbart News,http://www.breitbart.com/video/2016/07/08/oreilly-black-lives-matter-essentially-a-hate-america-group/,Center,Drug Overdose Deaths Surge Among Black Americans During Pandemic,NPR (Online News),https://www.npr.org/2021/03/03/970964576/drug-overdose-deaths-surge-among-black-americans-during-pandemic
15,blm,CNN (Online News),Left,Body camera video in the fatal shooting of a 13-year-old boy by Chicago police has been released,"Authorities in Chicago have released body camera video that shows a 13-year-old being shot by police officers on March 29.
CNN teams have viewed the footage, which appears to show less than one second pass between the time Adam Toledo draws a handgun and an officer fires a single, fatal shot that hits him in the chest.
The Chicago Civilian Office of Police Accountability will release body",Apr 15 2021,https://www.cnn.com/2021/04/15/us/adam-toledo-police-shooting-body-camera/index.html,Left,Mother's Day Can Be Painful. It Can Also Reconnect Us to the World.,New York Times (Opinion),https://www.nytimes.com/2021/05/03/opinion/mothers-day-loss-nature.html,Lean Right,Black Lives Matter protesters harass RNC guests leaving White House event,New York Post (News),https://nypost.com/2020/08/28/black-lives-matter-protesters-harass-rnc-guests/,Center,"New York Post reporter resigns, saying she was 'ordered' to write 'incorrect' story on Kamala Harris' book at a migrant shelter",Insider,https://www.businessinsider.com/new-york-post-reporter-resigned-says-ordered-false-story-migrant-2021-4
16,blm,The Daily Caller,Right,#IStandWithTuckerCarlson Trends On Twitter After Fox News Host Faces Backlash Over 'Black Lives Matter' Comments,"Many on Twitter rallied behind Fox News Host Tucker Carlson after his comments about ""Black Lives Matter"" sparked outrage earlier this week.",Jun 13 2020,https://dailycaller.com/2020/06/12/tucker-carlson-trends-twitter-fox-news-backlash-black-lives-matter-comments-i-stand-with-tucker-carlson/,Left,The effects of Black Lives Matter protests,Vox,https://www.vox.com/22360290/black-lives-matter-protest-crime-ferguson-effects-murder,Right,"“Es un momento para guardarle luto a la memoria de George Floyd”, una representante de Black Lives Matter de Arizona habla sobre el veredicto del juicio contra Derek Chauvin",Univision,https://www.univision.com/local/arizona-ktvw/una-representante-de-black-lives-matter-de-arizona-habla-sobre-el-veredicto-del-juicio-contra-derek-chauvin-video,Center,"A Texas judge threw out the NRA's bankruptcy case, clearing the way for New York's attempts to dissolve the group",Insider,https://www.businessinsider.com/texas-judge-throws-out-nra-bankruptcy-case-2021-5
17,blm,New York Times (Opinion),Left,Do You Live in a Political Bubble?,"More than half of Republicans believe that last year's election was stolen from Donald Trump. Rather than reject claims of election fraud, Republican lawmakers have used the premise that the election was stolen to justify restrictions on voting.",May 03 2021,https://www.nytimes.com/interactive/2021/04/30/opinion/politics/bubble-politics.html,Lean Left,Ahmaud Arbery: anger mounts over killing of black jogger caught on video,The Guardian,https://www.theguardian.com/us-news/2020/may/06/ahmaud-arbery-shooting-georgia,Lean Right,Atlanta cop who shot and killed Rayshard Brooks reinstated,New York Post (News),https://nypost.com/2021/05/05/atlanta-cop-charged-in-rayshard-brooks-murder-reinstated/,Center,"Nigeria, Africa's Largest Nation, Backs Trump Despite Black Lives Matter Hostility",Newsweek,https://www.newsweek.com/nigeria-backs-trump-black-lives-matter-hostility-1542271
18,blm,PBS NewsHour,Center,Do you live in a bubble? A quiz,Do you live in a bubble?,Mar 29 2016,http://www.pbs.org/newshour/making-sense/do-you-live-in-a-bubble-a-quiz-2/,Lean Left,D.C. Mayor Bowser has 'Black Lives Matter' painted on street leading to White House,NBC News (Online),https://www.nbcnews.com/politics/politics-news/d-c-mayor-bowser-has-black-lives-matter-painted-street-n1225746,Right,Face facts: 'Black Lives Matter' is all about hate,New York Post (Opinion),https://nypost.com/2020/09/24/face-facts-black-lives-matter-is-all-about-hate/,Center,White Supremacists Hold White Lives Matter Rally,The Hill,http://thehill.com/blogs/blog-briefing-room/news/357643-white-nationalists-march-through-tennessee-town
19,blm,The Daily Caller,Right,Philadelphia Inquirer Editor Resigns After Blow-Up Over 'Buildings Matter Too' Headline,"The Philadelphia Inquirer's top editor has resigned after staffers complained about a ""deeply offensive"" headline that was published earlier in the week.",Jun 08 2020,https://dailycaller.com/2020/06/07/philadelphia-inquirer-editor-resigns-buildings-matter-too-headline/,Left,The Era Of The Black Senate Candidate Is Here,HuffPost,https://www.huffpost.com/entry/raphael-warnock-black-senate-candidate_n_5ff480b4c5b6fd331111549b,Right,REPORT: FBI Says Atlanta ‘Activist’ Spent $200K in ‘Black Lives Matter’ Donations on ‘Personal Expenses’,Sean Hannity,https://hannity.com/media-room/report-fbi-says-atlanta-activist-spent-200k-in-black-lives-matter-donations-on-personal-expenses/,Center,Israel intensifies attacks in Gaza as conflict enters fifth day,BBC News,https://www.bbc.com/news/world-middle-east-57110368
20,blm,Washington Post,Lean Left,"Despite Black Lives Matter, young black Americans are not voting in higher numbers","The generation of African Americans pushing criminal-
justice issues and institutional racism to the forefront of the presidential election HAD little effect at the ballot box esta During primary season, According to an analysis of exit polling across 25 states.",May 15 2016,https://www.washingtonpost.com/politics/despite-black-lives-matter-young-black-americans-arent-voting-in-higher-numbers/2016/05/14/e1780b3a-1176-11e6-93ae-50921721165d_story.html,Lean Left,SpaceX launches 4 astronauts to ISS on recycled rocket and capsule,ABC News (Online),https://abcnews.go.com/Technology/spacex-launch-astronauts-iss-recycled-rocket-capsule/story?id=77192131,Right,Face facts: 'Black Lives Matter' is all about hate,New York Post (Opinion),https://nypost.com/2020/09/24/face-facts-black-lives-matter-is-all-about-hate/,Center,White Supremacists Hold White Lives Matter Rally,The Hill,http://thehill.com/blogs/blog-briefing-room/news/357643-white-nationalists-march-through-tennessee-town
21,blm,CNN (Online News),Left,Rudy Giuliani: Black Lives Matter 'inherently racist',"Former New York City Mayor Rudy Giuliani stood by his recent comments Monday that the Black Lives Matter movement is ""inherently racist.""",Jul 11 2016,http://www.cnn.com/2016/07/11/politics/rudy-giuliani-black-lives-matter-inherently-racist/index.html,Lean Left,Derek Chauvin trial and George Floyd's death: Live updates,NBC News (Online),https://www.nbcnews.com/news/us-news/live-blog/derek-chauvin-trial-n1262292,Right,"Black Lives Matter Messages Crash NBA, MLB Ratings",Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/08/03/black-lives-matter-messages-crash-nba-mlb-ratings/,Center,"New York Post reporter resigns, saying she was 'ordered' to write 'incorrect' story on Kamala Harris' book at a migrant shelter",Insider,https://www.businessinsider.com/new-york-post-reporter-resigned-says-ordered-false-story-migrant-2021-4
22,blm,PBS NewsHour,Center,WATCH LIVE: President Trump's 2020 State of the Union,"President Donald Trump will deliver his annual State of the Union address on Tuesday, Feb. 4 in the U.S. House of Representatives-a day before he is expected to be acquitted in the Senate impeachment trial and a day after the Iowa caucuses provide the first results in the Democratic presidential race.",Feb 04 2020,https://www.pbs.org/newshour/politics/watch-live-president-trumps-2020-state-of-the-union,Lean Left,Major donors consider funding Black Lives Matter,Politico,http://www.politico.com/story/2015/11/major-donors-consider-funding-black-lives-matter-215814,Right,FDA Clears Pfizer Coronavirus Vaccine For Children As Young As 12,The Daily Caller,https://dailycaller.com/2021/05/10/fda-pfizer-vaccine-coronavirus-children-moderna/,Center,'We're Creating a City in Georgia for Black People to Live Without Racism',Newsweek,https://www.newsweek.com/were-creating-city-georgia-black-people-live-without-racism-1543205
23,blm,CNN (Opinion),Left,Biden should pick a Black woman for VP. Here are 6 great options,Black women have been betting on the Democratic Party since the civil rights era. It is time for the Democratic Party to bet on them.,Aug 04 2020,https://www.cnn.com/2020/08/04/opinions/black-women-biden-vice-president-jones/index.html,Lean Left,Protesters Clash With Police After Minnesota Officer Shoots Black Man,New York Times (News),https://www.nytimes.com/2021/04/11/us/brooklyn-center-minnesota-police-shooting.html,Right,“Hay que seguir luchando”: el llamado de Black Lives Matter tras veredicto contra Chauvin por muerte de George Floyd,Univision,https://www.univision.com/local/los-angeles-kmex/hay-que-seguir-luchando-el-llamado-de-black-lives-matter-tras-veredicto-contra-chauvin-por-muerte-de-george-floyd-video,Center,"New York Post reporter resigns, saying she was 'ordered' to write 'incorrect' story on Kamala Harris' book at a migrant shelter",Insider,https://www.businessinsider.com/new-york-post-reporter-resigned-says-ordered-false-story-migrant-2021-4
24,blm,Washington Examiner,Lean Right,Black Lives Matter pressured to hand over millions of dollars,"With nearly $100 million raised last year alone, some left-wing activists are asking the Black Lives Matter Global Network Foundation to give money back to individuals who say they made the movement possible.",Mar 05 2021,https://www.washingtonexaminer.com/news/black-lives-matter-pressure-share-wealth,Left,Body camera video in the fatal shooting of a 13-year-old boy by Chicago police has been released,CNN (Online News),https://www.cnn.com/2021/04/15/us/adam-toledo-police-shooting-body-camera/index.html,Right,Social media again silences The Post for reporting the news,New York Post (Opinion),https://nypost.com/2021/04/16/social-media-again-silences-the-post-for-reporting-the-news/,Center,"Curfew lifted after protests over death of Daunte Wright, 20-year-old Black man shot by police during traffic stop: What we know",USA TODAY,https://www.usatoday.com/story/news/nation/2021/04/12/daunte-wright-police-shooting-near-minneapolis-protest-what-to-know/7185768002/
25,blm,The Hill,Center,"An inconvenient truth for Obama, Black Lives Matter and racial hypnotism","With eight months remaining in the first mulatto presidency, Barack Obama is clearly more deeply invested in racial identity politics than anyone foresaw. A year ago I opined that in the remainder of his administration the president could salvage a legacy of pointing toward a transcendent commonality, a transcendence of race consciousness altogether. Unfortunately, the president had neither",Aug 09 2016,http://thehill.com/blogs/pundits-blog/civil-rights/288848-an-inconvenient-truth-for-obama-black-lives-matter-and-racial,Lean Left,"Biden administration restores transgender health protections, reversing Trump policy",CBS News (Online),https://www.cbsnews.com/news/transgender-health-protections-biden-administration/,Right,"Black Lives Matter Messages Crash NBA, MLB Ratings",Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/08/03/black-lives-matter-messages-crash-nba-mlb-ratings/,Center,White Lives Matter Counter-Protest Planned to 'Shut Klan Down' Disavowed by NAACP,Newsweek,https://www.newsweek.com/naacp-disavows-white-lives-matter-counter-protest-shut-down-klan-1582635
26,blm,New York Post (Opinion),Right,Social media again silences The Post for reporting the news,Once more unto the breach.,Apr 17 2021,https://nypost.com/2021/04/16/social-media-again-silences-the-post-for-reporting-the-news/,Left,The effects of Black Lives Matter protests,Vox,https://www.vox.com/22360290/black-lives-matter-protest-crime-ferguson-effects-murder,Lean Right,America under siege on Biden's watch as cyberattackers cripple the country,Fox News (Online News),https://www.foxnews.com/politics/cyberattacks-america-biden-watch,Center,J&J Covid-19 Vaccine Pause Over Blood-Clot Fear Is Under Review,Wall Street Journal (News),https://www.wsj.com/articles/johnson-and-johnson-covid-vaccine-fda-cdc-advisory-committee-meeting-11619126227?mod=hp_lead_pos1
27,blm,NBC News (Online),Lean Left,A Chauvin juror participated in the 2020 March on Washington. Is it grounds for appeal?,"A juror in the trial of Derek Chauvin, the former Minneapolis police officer convicted of murdering George Floyd, participated in last summer's March on Washington, a move that is coming under scrutiny after Chauvin's attorney requested a new trial on several grounds, including juror misconduct.",May 05 2021,https://www.nbcnews.com/news/us-news/chauvin-juror-participated-2020-march-washington-it-grounds-appeal-n1266337,Left,Minneapolis police station catches fire amid protest of George Floyd's killing,MSNBC,https://www.msnbc.com/11th-hour/watch/minneapolis-police-station-catches-fire-amid-protest-of-george-floyd-s-killing-84063301902,Right,MLB's Black Lives Matter Support Turns Off Millions of Fans,Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/07/27/mlbs-black-lives-matter-support-turns-off-millions-of-fans/,Center,South and West to Gain Power in House of Representatives,Wall Street Journal (News),https://www.wsj.com/articles/south-and-west-to-gain-power-in-house-of-representatives-11619528430?mod=politics_lead_pos4
28,blm,CNN (Online News),Left,Bernie Sanders: 'I'm not dismissive' of 'Black Lives Matter',"Bernie Sanders said Sunday he sees racial injustice as a major problem, just one week after arguing on stage with ""Black Lives Matter"" protesters at a liberal gathering.",Jul 26 2015,http://www.cnn.com/2015/07/26/politics/bernie-sanders-black-lives-matter/index.html,Lean Left,Derek Chauvin trial and George Floyd's death: Live updates,NBC News (Online),https://www.nbcnews.com/news/us-news/live-blog/derek-chauvin-trial-n1262292,Right,"Black Lives Matter Messages Crash NBA, MLB Ratings",Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/08/03/black-lives-matter-messages-crash-nba-mlb-ratings/,Center,Do you live in a bubble? A quiz,PBS NewsHour,http://www.pbs.org/newshour/making-sense/do-you-live-in-a-bubble-a-quiz-2/
29,blm,CNN (Opinion),Left,Legislators: Add four justices to the Supreme Court,"Minority rule, under which a majority of Americans can't have their policy preferences reflected in our laws, is anti-democratic. But it's the hallmark of the modern Republican Party. For decades, the GOP has trafficked in dog-whistle, white grievance politics to hold onto power without popular support for its policies.",Apr 18 2021,https://www.cnn.com/2021/04/15/opinions/supreme-court-expansion-markey-jones/index.html,Lean Left,'At the Intersection of Two Criminalized Identities': Black and Non-Black Muslims Confront a Complicated Relationship With Policing and Anti-Blackness,Time Magazine,https://time.com/5884176/islam-black-lives-matter-policing-muslims/,Lean Right,Media Mistrust Won't Inoculate You Against Misinformation,Wall Street Journal (Opinion),http://wsj.com/articles/media-mistrust-wont-inoculate-you-against-misinformation-11620061429,Center,Birthing People's Day? Cori Bush Debate Rages Into Mother's Day Weekend,Newsweek,https://www.newsweek.com/birthing-peoples-day-cori-bush-debate-rages-mothers-day-weekend-1589846
30,blm,Wall Street Journal (Opinion),Lean Right,Good Policing Saves Black Lives,"A report by Harvard's Roland Fryer shows that when the cops pull back, homicides increase.",Jun 01 2020,https://www.wsj.com/articles/good-policing-saves-black-lives-11591052916?mod=opinion_featst_pos3,Lean Left,"COVID is killing 120 people an hour in India, and it could stay ""really grim"" for months",CBS News (Online),https://www.cbsnews.com/news/india-covid-crisis-deaths-vaccine-oxygen/,Right,"Black Lives Matter Messages Crash NBA, MLB Ratings",Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/08/03/black-lives-matter-messages-crash-nba-mlb-ratings/,Center,WATCH LIVE: Trump holds campaign rally in North Carolina,PBS NewsHour,https://www.pbs.org/newshour/politics/trumps-north-carolina-rally-to-be-a-test-for-his-clout-and-the-gop
